date,open,high,low,close,volume,outstanding_share,turnover
2018-02-23,6.3625026805871086,6.3625026805871086,6.264282227542024,6.307935762228729,6001272.0,9851418576.0,0.0006091784603103033
2018-02-26,6.297022378557052,6.406156215273812,6.2861089948853754,6.395242831602136,9335439.0,9851418576.0,0.0009476238298048742
2018-02-27,6.395242831602136,6.591683737692304,6.340675913243755,6.515290051990572,15823548.0,9851418576.0,0.0016062202491882018
2018-02-28,6.438896366288841,6.493463284647221,6.395242831602136,6.449809749960516,9190686.0,9851418576.0,0.0009329302099080761
2018-03-01,6.417069598945488,6.504376668318896,6.38432944793046,6.460723133632192,6696081.0,9851418576.0,0.0006797072876705265
2018-03-02,6.427982982617164,6.526203435662248,6.406156215273812,6.4716365173038675,7456587.0,9851418576.0,0.0007569049007993344
2018-03-05,6.460723133632192,6.504376668318896,6.417069598945488,6.438896366288841,5766338.0,9851418576.0,0.0005853307272972785
2018-03-06,6.438896366288841,6.493463284647221,6.427982982617164,6.493463284647221,8880512.0,9851418576.0,0.0009014449981482545
2018-03-07,6.493463284647221,6.580770354020628,6.4716365173038675,6.537116819333924,10569811.0,9851418576.0,0.0010729227388378507
2018-03-08,6.526203435662248,6.569856970348952,6.4716365173038675,6.569856970348952,8359400.0,9851418576.0,0.000848547844709913
2018-03-09,6.569856970348952,6.744471109095768,6.548030203005601,6.71173095808074,18545331.0,9851418576.0,0.0018825036066562116
2018-03-12,6.71173095808074,6.831778178469176,6.6571640397223595,6.777211260110796,14077980.0,9851418576.0,0.0014290307422625142
2018-03-13,6.755384492767445,6.8426915621408515,6.689904190737388,6.700817574409064,9903028.0,9851418576.0,0.0010052387809534082
2018-03-14,6.733557725424092,6.8426915621408515,6.722644341752416,6.744471109095768,10141100.0,9851418576.0,0.0010294050467722204
2018-03-15,6.700817574409064,6.744471109095768,6.580770354020628,6.624423888707333,9852537.0,9851418576.0,0.001000113529233518
2018-03-16,6.678990807065713,6.700817574409064,6.613510505035656,6.635337272379008,6438227.0,9851418576.0,0.0006535329861716354
2018-03-19,6.624423888707333,6.6571640397223595,6.548030203005601,6.569856970348952,7902148.0,9851418576.0,0.0008021330064333264
2018-03-20,6.537116819333924,6.689904190737388,6.504376668318896,6.6680774233940365,10790287.0,9851418576.0,0.0010953028659534648
2018-03-21,6.678990807065713,6.799038027454149,6.613510505035656,6.678990807065713,12987127.0,9851418576.0,0.001318300191978362
2018-03-22,6.6680774233940365,6.700817574409064,6.558943586677276,6.678990807065713,10465673.0,9851418576.0,0.001062351875444258
2018-03-23,6.548030203005601,6.76629787643912,6.373416064258784,6.689904190737388,33776942.0,9851418576.0,0.003428637382466653
2018-03-26,6.548030203005601,6.569856970348952,6.209715309183644,6.515290051990572,17016002.0,9851418576.0,0.0017272641365025682
2018-03-27,6.537116819333924,6.624423888707333,6.493463284647221,6.515290051990572,13876123.0,9851418576.0,0.001408540596762884
2018-03-28,6.4825499009755445,6.526203435662248,6.373416064258784,6.4825499009755445,12939901.0,9851418576.0,0.0013135063646086617
2018-03-29,6.4716365173038675,6.515290051990572,6.438896366288841,6.493463284647221,9040960.0,9851418576.0,0.0009177317896151081
2018-03-30,6.504376668318896,6.526203435662248,6.449809749960516,6.4825499009755445,7872902.0,9851418576.0,0.0007991642969247031
2018-04-02,6.4825499009755445,6.515290051990572,6.449809749960516,6.493463284647221,9970888.0,9851418576.0,0.0010121271290097298
2018-04-03,6.427982982617164,6.427982982617164,6.32976252957208,6.32976252957208,11192589.0,9851418576.0,0.0011361398273409431
2018-04-04,6.351589296915432,6.427982982617164,6.297022378557052,6.307935762228729,7694259.0,9851418576.0,0.0007810305633286898
2018-04-09,6.2751956112137,6.351589296915432,6.264282227542024,6.307935762228729,6426880.0,9851418576.0,0.0006523811723579738
2018-04-10,6.307935762228729,6.3625026805871086,6.2861089948853754,6.351589296915432,6133100.0,9851418576.0,0.0006225600864165332
2018-04-11,6.373416064258784,6.417069598945488,6.351589296915432,6.395242831602136,7384931.0,9851418576.0,0.0007496312275260691
2018-04-12,6.406156215273812,6.427982982617164,6.351589296915432,6.3625026805871086,5471815.0,9851418576.0,0.0005554342207456722
2018-04-13,6.351589296915432,6.427982982617164,6.351589296915432,6.351589296915432,4744723.0,9851418576.0,0.000481628403401626
2018-04-16,6.38432944793046,6.406156215273812,6.264282227542024,6.340675913243755,8001430.0,9851418576.0,0.0008122109458929156
2018-04-17,6.340675913243755,6.373416064258784,6.242455460198672,6.2751956112137,8772907.0,9851418576.0,0.000890522205743296
2018-04-18,6.2861089948853754,6.307935762228729,6.198801925511968,6.2751956112137,8027956.0,9851418576.0,0.0008149035530332338
2018-04-19,6.2751956112137,6.2861089948853754,6.22062869285532,6.2751956112137,6455221.0,9851418576.0,0.0006552580169242014
2018-04-20,6.264282227542024,6.2861089948853754,6.122408239810237,6.264282227542024,12090400.0,9851418576.0,0.0012272750271168662
2018-04-23,6.264282227542024,6.2751956112137,6.187888541840292,6.242455460198672,6495312.0,9851418576.0,0.0006593275831182183
2018-04-24,6.253368843870349,6.32976252957208,6.242455460198672,6.318849145900404,6975595.0,9851418576.0,0.0007080802572934954
2018-04-25,6.318849145900404,6.318849145900404,6.16606177449694,6.198801925511968,10081500.0,9851418576.0,0.0010233551566431786
2018-04-26,6.198801925511968,6.297022378557052,6.187888541840292,6.22062869285532,10796121.0,9851418576.0,0.00109589506493019
2018-04-27,6.253368843870349,6.2751956112137,6.16606177449694,6.264282227542024,6734591.0,9851418576.0,0.000683616369362966
2018-05-02,6.264282227542024,6.307935762228729,6.198801925511968,6.209715309183644,6537666.0,9851418576.0,0.0006636268624223363
2018-05-03,6.22062869285532,6.38432944793046,6.209715309183644,6.373416064258784,12260257.0,9851418576.0,0.0012445169094599641
2018-05-04,6.340675913243755,6.427982982617164,6.2861089948853754,6.38432944793046,11152420.0,9851418576.0,0.0011320623435054822
2018-05-07,6.3625026805871086,6.417069598945488,6.340675913243755,6.395242831602136,12206937.0,9851418576.0,0.0012391044909753918
2018-05-08,6.38432944793046,6.417069598945488,6.351589296915432,6.395242831602136,8617776.0,9851418576.0,0.0008747751335015449
2018-05-09,6.38432944793046,6.406156215273812,6.351589296915432,6.38432944793046,5552382.0,9851418576.0,0.0005636124337998082
2018-05-10,6.38432944793046,6.449809749960516,6.3625026805871086,6.449809749960516,11659949.0,9851418576.0,0.0011835807107420993
2018-05-11,6.460723133632192,6.4716365173038675,6.417069598945488,6.417069598945488,7968553.0,9851418576.0,0.0008088736600242494
2018-05-14,6.417069598945488,6.4716365173038675,6.417069598945488,6.449809749960516,7794592.0,9851418576.0,0.0007912151879313264
2018-05-15,6.569856970348952,6.8426915621408515,6.569856970348952,6.71173095808074,31189147.0,9851418576.0,0.0031659549088679387
2018-05-16,6.689904190737388,6.8426915621408515,6.6571640397223595,6.733557725424092,21036540.0,9851418576.0,0.002135381806966274
2018-05-17,6.733557725424092,6.755384492767445,6.635337272379008,6.733557725424092,12876207.0,9851418576.0,0.0013070408998120313
2018-05-18,6.733557725424092,6.777211260110796,6.689904190737388,6.76629787643912,11780155.0,9851418576.0,0.001195782608273166
2018-05-21,6.777211260110796,6.831778178469176,6.744471109095768,6.777211260110796,12798050.0,9851418576.0,0.0012991073215768718
2018-05-22,6.788124643782472,6.809951411125825,6.689904190737388,6.71173095808074,10013042.0,9851418576.0,0.0010164061066691194
2018-05-23,6.722644341752416,6.8208647947975,6.689904190737388,6.744471109095768,14257874.0,9851418576.0,0.001447291462646303
2018-05-24,6.722644341752416,6.799038027454149,6.71173095808074,6.733557725424092,7639802.0,9851418576.0,0.0007755027299938372
2018-05-25,6.733557725424092,6.864518329484204,6.722644341752416,6.864518329484204,21361735.0,9851418576.0,0.002168391773753417
2018-05-28,6.8426915621408515,6.864518329484204,6.60259712136398,6.624423888707333,19490694.0,9851418576.0,0.001978465725482742
2018-05-29,6.591683737692304,6.722644341752416,6.591683737692304,6.689904190737388,11068556.0,9851418576.0,0.0011235494578379999
2018-05-30,6.624423888707333,6.6571640397223595,6.515290051990572,6.526203435662248,14631871.0,9851418576.0,0.0014852552337636048
2018-05-31,6.569856970348952,6.700817574409064,6.569856970348952,6.678990807065713,14106003.0,9851418576.0,0.0014318753072136237
2018-06-01,6.6571640397223595,6.940912015185937,6.646250656050684,6.9081718641709084,34992135.0,9851418576.0,0.0035519894652784063
2018-06-04,6.92999863151426,6.973652166200964,6.831778178469176,6.897258480499232,15408292.0,9851418576.0,0.0015640683502716696
2018-06-05,6.87543171315588,6.92999863151426,6.809951411125825,6.919085247842584,16822929.0,9851418576.0,0.0017076656392394061
2018-08-07,6.231542076526996,6.231542076526996,6.231542076526996,6.231542076526996,7539300.0,9851418576.0,0.0007653009505014052
2018-08-08,5.653132741928168,6.11149485613856,5.653132741928168,5.871400415361688,55302760.0,9851418576.0,0.00561368493007986
2018-08-09,5.685872892943196,5.904140566376716,5.664046125599844,5.882313799033364,25826963.0,9851418576.0,0.002621649136188323
2018-08-10,5.871400415361688,5.893227182705041,5.816833497003308,5.83866026434666,14366109.0,9851418576.0,0.0014582782052321558
2018-08-13,5.762266578644929,5.8059201133316325,5.696786276614872,5.7404398113015755,13416377.0,9851418576.0,0.0013618725969765351
2018-08-14,5.762266578644929,5.773179962316604,5.696786276614872,5.707699660286549,12776026.0,9851418576.0,0.0012968717044593884
2018-08-15,5.707699660286549,5.7295264276299,5.642219358256492,5.642219358256492,10901207.0,9851418576.0,0.0011065621581197952
2018-08-16,5.6203925909131405,5.6203925909131405,5.51125875419638,5.533085521539732,11097046.0,9851418576.0,0.00112644142712955
2018-08-17,5.543998905211408,5.576739056226437,5.4348650684946485,5.456691835838,11089648.0,9851418576.0,0.0011256904692910493
2018-08-20,5.456691835838,5.456691835838,5.3148178481062125,5.40212491747962,10539110.0,9851418576.0,0.001069806334863829
2018-08-21,5.467605219509676,5.478518603181351,5.423951684822971,5.456691835838,7358200.0,9851418576.0,0.0007469178111999045
2018-08-22,5.456691835838,5.533085521539732,5.445778452166325,5.533085521539732,6161865.0,9851418576.0,0.0006254799704695849
2018-08-23,5.5549122888830835,5.5549122888830835,5.467605219509676,5.5003453705247045,5120948.0,9851418576.0,0.0005198183348412014
2018-08-24,5.533085521539732,5.533085521539732,5.478518603181351,5.489431986853028,3777688.0,9851418576.0,0.0003834663983523341
2018-08-27,5.51125875419638,5.598565823569788,5.51125875419638,5.5549122888830835,7394139.0,9851418576.0,0.0007505659152493613
2018-08-28,5.579307868107129,5.623764504506389,5.5570795499075,5.579307868107129,6081883.0,9851418576.0,0.0006173611397262793
2018-08-29,5.579307868107129,5.590422027206945,5.53485123170787,5.5570795499075,4351668.0,9851418576.0,0.00044173008855816177
2018-08-30,5.568193709007315,5.568193709007315,5.457052118009165,5.457052118009165,4877600.0,9851418576.0,0.000495116511634456
2018-08-31,5.479280436208795,5.5570795499075,5.434823799809535,5.545965390807685,7770349.0,9851418576.0,0.0007887543240655822
2018-09-03,5.5570795499075,5.568193709007315,5.44593795890935,5.479280436208795,5906518.0,9851418576.0,0.0005995601500873634
2018-09-04,5.490394595308611,5.51262291350824,5.42370964070972,5.457052118009165,10274131.0,9851418576.0,0.0010429087872714912
2018-09-05,5.44593795890935,5.5570795499075,5.44593795890935,5.53485123170787,14676193.0,9851418576.0,0.0014897542812518495
2018-09-06,5.545965390807685,5.590422027206945,5.51262291350824,5.545965390807685,7570236.0,9851418576.0,0.000768441208907983
2018-09-07,5.53485123170787,5.60153618630676,5.51262291350824,5.579307868107129,8084600.0,9851418576.0,0.0008206533848531907
2018-09-10,5.590422027206945,5.60153618630676,5.523737072608054,5.523737072608054,6114990.0,9851418576.0,0.0006207217724863831
2018-09-11,5.501508754408425,5.634878663606205,5.501508754408425,5.623764504506389,10725410.0,9851418576.0,0.001088717316928266
2018-09-12,5.634878663606205,5.746020254604355,5.60153618630676,5.723791936404726,12277144.0,9851418576.0,0.0012462310788326004
2018-09-13,5.723791936404726,5.7793627319038,5.657106981805835,5.73490609550454,9100363.0,9851418576.0,0.0009237616826240924
2018-09-14,5.73490609550454,5.768248572803985,5.679335300005465,5.69044945910528,10062956.0,9851418576.0,0.001021472788143968
2018-09-17,5.679335300005465,5.73490609550454,5.634878663606205,5.69044945910528,8430001.0,9851418576.0,0.0008557144268072363
2018-09-18,5.679335300005465,5.7793627319038,5.679335300005465,5.768248572803985,9807847.0,9851418576.0,0.0009955771267189733
2018-09-19,5.746020254604355,5.89050432290195,5.746020254604355,5.834933527402875,12246925.0,9851418576.0,0.0012431636018223737
2018-09-20,5.834933527402875,5.89050432290195,5.82381936830306,5.86827600470232,6863601.0,9851418576.0,0.0006967119452949737
2018-09-21,5.84604768650269,5.91273264110158,5.82381936830306,5.91273264110158,8780700.0,9851418576.0,0.0008913132593301353
2018-09-25,5.84604768650269,5.923846800201395,5.82381936830306,5.901618482001765,6816100.0,9851418576.0,0.0006918902031637723
2018-09-26,5.934960959301209,5.957189277500841,5.857161845602504,5.86827600470232,7731815.0,9851418576.0,0.0007848428061757752
2018-09-27,5.923846800201395,5.934960959301209,5.857161845602504,5.879390163802135,7379699.0,9851418576.0,0.0007491001364999761
2018-09-28,5.879390163802135,5.89050432290195,5.790476891003615,5.857161845602504,6536491.0,9851418576.0,0.0006635075902595574
2018-10-08,5.790476891003615,5.91273264110158,5.757134413704169,5.84604768650269,12155306.0,9851418576.0,0.0012338635198805505
2018-10-09,5.86827600470232,5.901618482001765,5.723791936404726,5.73490609550454,9090500.0,9851418576.0,0.0009227605070143149
2018-10-10,5.73490609550454,6.034988391199544,5.723791936404726,6.0016459139001,21692769.0,9851418576.0,0.002201994447058403
2018-10-11,5.89050432290195,5.957189277500841,5.568193709007315,5.7793627319038,19107595.0,9851418576.0,0.0019395780265138538
2018-10-12,5.69044945910528,5.790476891003615,5.579307868107129,5.7126777773049096,14154491.0,9851418576.0,0.0014367972379615596
2018-10-15,5.73490609550454,5.990531754800284,5.723791936404726,5.879390163802135,17087892.0,9851418576.0,0.0017345615627001657
2018-10-16,5.934960959301209,5.968303436600655,5.82381936830306,5.86827600470232,13922123.0,9851418576.0,0.0014132099750503993
2018-10-17,5.957189277500841,5.990531754800284,5.84604768650269,5.91273264110158,8751534.0,9851418576.0,0.0008883526704794032
2018-10-18,5.901618482001765,5.934960959301209,5.5570795499075,5.5570795499075,15624823.0,9851418576.0,0.0015860480274450172
2018-10-19,5.490394595308611,6.0016459139001,5.479280436208795,5.957189277500841,23710392.0,9851418576.0,0.0024067997737669167
2018-10-22,5.97941759570047,6.190586618596956,5.968303436600655,6.11278750489825,22140926.0,9851418576.0,0.0022474860680409686
2018-10-23,6.13501582309788,6.190586618596956,6.034988391199544,6.11278750489825,14069638.0,9851418576.0,0.0014281839606608956
2018-10-24,6.09055918669862,6.123901663998065,5.968303436600655,6.04610255029936,8253195.0,9851418576.0,0.0008377671638180528
2018-10-25,5.923846800201395,6.04610255029936,5.812705209203245,5.968303436600655,10358064.0,9851418576.0,0.0010514286770064048
2018-10-26,6.034988391199544,6.13501582309788,6.012760072999915,6.034988391199544,7927076.0,9851418576.0,0.0008046634034322652
2018-10-29,6.034988391199544,6.079445027598805,5.86827600470232,5.934960959301209,8220925.0,9851418576.0,0.000834491493441137
2018-10-30,5.934960959301209,6.101673345798435,5.923846800201395,6.012760072999915,8772641.0,9851418576.0,0.0008904952045558073
2018-10-31,6.012760072999915,6.09055918669862,5.968303436600655,6.0016459139001,9558173.0,9851418576.0,0.0009702331624894709
2018-11-01,6.012760072999915,6.034988391199544,5.86827600470232,5.923846800201395,13401563.0,9851418576.0,0.001360368854151508
2018-11-02,5.97941759570047,6.0016459139001,5.901618482001765,5.990531754800284,11794405.0,9851418576.0,0.0011972291004600595
2018-11-05,5.97941759570047,6.06833086849899,5.923846800201395,5.957189277500841,12742984.0,9851418576.0,0.0012935176697338212
2018-11-06,5.957189277500841,5.957189277500841,5.857161845602504,5.91273264110158,11089129.0,9990114832.0,0.0011100101636949832
2018-11-07,5.901618482001765,5.923846800201395,5.834933527402875,5.84604768650269,9291907.0,9990114832.0,0.0009301101294888499
2018-11-08,5.86827600470232,5.879390163802135,5.790476891003615,5.812705209203245,7539276.0,9990114832.0,0.0007546736075395695
2018-11-09,5.7793627319038,5.80159105010343,5.66822114090565,5.7126777773049096,11893063.0,9990114832.0,0.0011904831125568787
2018-11-12,5.69044945910528,5.768248572803985,5.69044945910528,5.768248572803985,8224730.0,9990114832.0,0.0008232868328655064
2018-11-13,5.723791936404726,5.86827600470232,5.701563618205094,5.86827600470232,15733409.0,9990114832.0,0.0015748977128474313
2018-11-14,5.857161845602504,5.879390163802135,5.7793627319038,5.790476891003615,13317870.0,9990114832.0,0.0013331047964874885
2018-11-15,5.790476891003615,5.857161845602504,5.7793627319038,5.857161845602504,11754679.0,9990114832.0,0.0011766310195302067
2018-11-16,5.834933527402875,5.923846800201395,5.834933527402875,5.89050432290195,14502158.0,9990114832.0,0.0014516507811849345
2018-11-19,5.86827600470232,6.02387423209973,5.86827600470232,5.934960959301209,18089502.0,9990114832.0,0.001810740147055799
2018-11-20,5.957189277500841,5.957189277500841,5.790476891003615,5.82381936830306,12474720.0,9990114832.0,0.001248706367222266
2018-11-21,5.73490609550454,5.812705209203245,5.723791936404726,5.790476891003615,8777800.0,9990114832.0,0.0008786485588617307
2018-11-22,5.82381936830306,5.834933527402875,5.723791936404726,5.768248572803985,8692009.0,9990114832.0,0.0008700609698857563
2018-11-23,5.7793627319038,5.7793627319038,5.64599282270602,5.64599282270602,12017384.0,9990114832.0,0.0012029275140568274
2018-11-26,5.64599282270602,5.701563618205094,5.634878663606205,5.66822114090565,6865051.0,9990114832.0,0.0006871843933174922
2018-11-27,5.701563618205094,5.701563618205094,5.64599282270602,5.657106981805835,4546710.0,9990114832.0,0.00045512089465039293
2018-11-28,5.679335300005465,5.701563618205094,5.590422027206945,5.69044945910528,5491081.0,9990114832.0,0.0005496514396822702
2018-11-29,5.701563618205094,5.73490609550454,5.634878663606205,5.634878663606205,7649304.0,9990114832.0,0.0007656872947544113
2018-11-30,5.66822114090565,5.679335300005465,5.579307868107129,5.64599282270602,7108679.0,9990114832.0,0.0007115713001846303
2018-12-03,5.73490609550454,5.790476891003615,5.701563618205094,5.757134413704169,11544287.0,9990114832.0,0.0011555710013484257
2018-12-04,5.723791936404726,5.768248572803985,5.701563618205094,5.746020254604355,8813346.0,9990114832.0,0.0008822066761204172
2018-12-05,5.657106981805835,5.701563618205094,5.64599282270602,5.66822114090565,9555675.0,9990114832.0,0.0009565130291987819
2018-12-06,5.66822114090565,5.66822114090565,5.590422027206945,5.60153618630676,8718427.0,9990114832.0,0.0008727053839334687
2018-12-07,5.590422027206945,5.623764504506389,5.590422027206945,5.590422027206945,5223300.0,9990114832.0,0.0005228468428880217
2018-12-10,5.579307868107129,5.590422027206945,5.53485123170787,5.545965390807685,6351526.0,9990114832.0,0.0006357810802789779
2018-12-11,5.5570795499075,5.579307868107129,5.53485123170787,5.5570795499075,4742897.0,9990114832.0,0.0004747590072546225
2018-12-12,5.60153618630676,5.60153618630676,5.5570795499075,5.579307868107129,4977499.0,9990114832.0,0.0004982424210036348
2018-12-13,5.579307868107129,5.657106981805835,5.545965390807685,5.623764504506389,8320943.0,9990114832.0,0.0008329176530930991
2018-12-14,5.634878663606205,5.634878663606205,5.5570795499075,5.5570795499075,9169041.0,9990114832.0,0.0009178113719604139
2018-12-17,5.545965390807685,5.579307868107129,5.479280436208795,5.53485123170787,11511596.0,9990114832.0,0.0011522986665905423
2018-12-18,5.51262291350824,5.568193709007315,5.501508754408425,5.53485123170787,7441156.0,9990114832.0,0.0007448518986152931
2018-12-19,5.5570795499075,5.5570795499075,5.51262291350824,5.53485123170787,4052409.0,9990114832.0,0.00040564188381693667
2018-12-20,5.501508754408425,5.545965390807685,5.490394595308611,5.51262291350824,5930866.0,9990114832.0,0.0005936734561851531
2018-12-21,5.51262291350824,5.579307868107129,5.490394595308611,5.5570795499075,6817500.0,9990114832.0,0.0006824245881701393
2018-12-24,5.568193709007315,5.568193709007315,5.490394595308611,5.523737072608054,6766018.0,9990114832.0,0.0006772712940523285
2018-12-25,5.479280436208795,5.490394595308611,5.345910527011014,5.412595481609905,8666237.0,9990114832.0,0.0008674812197594166
2018-12-26,5.42370964070972,5.468166277108979,5.412595481609905,5.434823799809535,7027951.0,9990114832.0,0.0007034905121899404
2018-12-27,5.490394595308611,5.523737072608054,5.44593795890935,5.479280436208795,5986705.0,9990114832.0,0.0005992628814259059
2018-12-28,5.468166277108979,5.490394595308611,5.412595481609905,5.490394595308611,5706686.0,9990121574.0,0.0005712328881814667
2019-01-02,5.490394595308611,5.51262291350824,5.44593795890935,5.501508754408425,6247851.0,9990121574.0,0.0006254028996264145
2019-01-03,5.479280436208795,5.5570795499075,5.457052118009165,5.5570795499075,7424900.0,9990121574.0,0.0007432241885147653
2019-01-04,5.51262291350824,5.679335300005465,5.490394595308611,5.66822114090565,13321614.0,9990121574.0,0.001333478667033487
2019-01-07,5.66822114090565,5.757134413704169,5.634878663606205,5.73490609550454,15519443.0,9990121574.0,0.0015534788926283391
2019-01-08,5.723791936404726,5.746020254604355,5.66822114090565,5.7126777773049096,7884143.0,9990121574.0,0.0007891938993534414
2019-01-09,5.746020254604355,5.7793627319038,5.64599282270602,5.64599282270602,12040387.0,9990121574.0,0.0012052292768224124
2019-01-10,5.679335300005465,5.746020254604355,5.657106981805835,5.66822114090565,7831724.0,9990121574.0,0.0007839468160610395
2019-01-11,5.69044945910528,5.73490609550454,5.66822114090565,5.7126777773049096,5869371.0,9990121574.0,0.0005875174747898418
2019-01-14,5.701563618205094,5.73490609550454,5.612650345406575,5.634878663606205,7680004.0,9990121574.0,0.0007687598136931342
2019-01-15,5.64599282270602,5.7126777773049096,5.634878663606205,5.7126777773049096,5276646.0,9990121574.0,0.0005281863649920783
2019-01-16,5.7126777773049096,5.7126777773049096,5.634878663606205,5.64599282270602,6259050.0,9990121574.0,0.0006265239070052583
2019-01-17,5.64599282270602,5.66822114090565,5.590422027206945,5.60153618630676,6735101.0,9990121574.0,0.0006741760798515784
2019-01-18,5.623764504506389,5.64599282270602,5.60153618630676,5.623764504506389,6366331.0,9990121574.0,0.0006372626151586411
2019-01-21,5.679335300005465,5.69044945910528,5.612650345406575,5.634878663606205,6753659.0,9990121574.0,0.0006760337149026171
2019-01-22,5.623764504506389,5.623764504506389,5.545965390807685,5.545965390807685,5645606.0,9990121574.0,0.0005651188484725842
2019-01-23,5.545965390807685,5.5570795499075,5.51262291350824,5.51262291350824,5307236.0,9990121574.0,0.0005312483897906166
2019-01-24,5.51262291350824,5.5570795499075,5.490394595308611,5.523737072608054,8220717.0,9990121574.0,0.0008228845804434451
2019-01-25,5.523737072608054,5.5570795499075,5.490394595308611,5.53485123170787,6162177.0,9990121574.0,0.0006168270280151047
2019-01-28,5.53485123170787,5.69044945910528,5.53485123170787,5.657106981805835,16037482.0,9990121574.0,0.0016053340173295472
2019-01-29,5.623764504506389,5.634878663606205,5.490394595308611,5.5570795499075,9627718.0,9990121574.0,0.0009637238074316152
2019-01-30,5.5570795499075,5.579307868107129,5.51262291350824,5.568193709007315,6043802.0,9990121574.0,0.0006049778228654817
2019-01-31,5.568193709007315,5.568193709007315,5.44593795890935,5.468166277108979,9386719.0,9990204232.0,0.0009395923028213024
2019-02-01,5.490394595308611,5.545965390807685,5.479280436208795,5.53485123170787,7505001.0,9990204232.0,0.000751235993350411
2019-02-11,5.545965390807685,5.612650345406575,5.545965390807685,5.612650345406575,10943166.0,9990204232.0,0.0010953896182570055
2019-02-12,5.60153618630676,5.66822114090565,5.60153618630676,5.657106981805835,12093126.0,9990204232.0,0.0012104983761256904
2019-02-13,5.66822114090565,5.768248572803985,5.66822114090565,5.757134413704169,20369611.0,9990204232.0,0.0020389584163608317
2019-02-14,5.757134413704169,5.768248572803985,5.7126777773049096,5.746020254604355,16078399.0,9990204232.0,0.0016094164470130323
2019-02-15,5.746020254604355,5.768248572803985,5.69044945910528,5.701563618205094,11778479.0,9990204232.0,0.001179002823813342
2019-02-18,5.69044945910528,5.812705209203245,5.69044945910528,5.812705209203245,22396232.0,9990204232.0,0.0022418192341115296
2019-02-19,5.812705209203245,5.834933527402875,5.73490609550454,5.7793627319038,21284538.0,9990204232.0,0.002130540828366921
2019-02-20,5.7793627319038,5.790476891003615,5.723791936404726,5.768248572803985,11096257.0,9990204232.0,0.0011107137294007624
2019-02-21,5.768248572803985,5.80159105010343,5.7126777773049096,5.746020254604355,21620493.0,9990204232.0,0.002164169270008173
2019-02-22,5.73490609550454,5.790476891003615,5.701563618205094,5.790476891003615,17720360.0,9990204232.0,0.001773773547415502
2019-02-25,5.834933527402875,6.101673345798435,5.80159105010343,6.101673345798435,52143385.0,9990204232.0,0.005219451353454573
2019-02-26,6.11278750489825,6.5906963461902945,6.06833086849899,6.31284236869492,61339378.0,9990204232.0,0.0061399523548799455
2019-02-27,6.31284236869492,6.435098118792885,6.13501582309788,6.223929095896399,39844311.0,9990204232.0,0.003988337983359057
2019-02-28,6.24615741409603,6.31284236869492,6.146129982197695,6.20170077769677,25189069.0,9990204617.0,0.0025213766850317155
2019-03-01,6.279499891395475,6.301728209595105,6.168358300397324,6.268385732295659,22196944.0,9990204617.0,0.0022218708075536506
2019-03-04,6.3572990050941796,6.501783073391774,6.29061405049529,6.37952732329381,50309142.0,9990204617.0,0.005035847005014352
2019-03-05,6.33507068689455,6.568468027990665,6.31284236869492,6.55735386889085,44141453.0,9990204617.0,0.0044184733638874575
2019-03-06,6.579582187090479,6.724066255388075,6.501783073391774,6.635152982589554,48734660.0,9990204617.0,0.0048782444272532565
2019-03-07,6.635152982589554,6.690723778088629,6.579582187090479,6.64626714168937,45144262.0,9990204617.0,0.004518852589183159
2019-03-08,6.568468027990665,6.579582187090479,6.24615741409603,6.257271573195845,49159141.0,9990204617.0,0.004920734147561654
2019-03-11,6.268385732295659,6.879664482785485,6.268385732295659,6.879664482785485,96767304.0,9990204617.0,0.009686218421926443
2019-03-12,7.101947664781784,7.17974677848049,6.77963705088715,6.857436164585855,103263022.0,9990204617.0,0.010336427126255326
2019-03-13,6.77963705088715,6.8240936872864095,6.668495459889,6.701837937188445,51782883.0,9990204617.0,0.005183365605133131
2019-03-14,6.657381300789185,6.690723778088629,6.42398395969307,6.51289723249159,34641695.0,9990204617.0,0.003467566113816265
2019-03-15,6.579582187090479,6.901892800985115,6.579582187090479,6.690723778088629,68526065.0,9990204617.0,0.006859325472012001
2019-03-18,6.77963705088715,6.77963705088715,6.62403882348974,6.768522891787335,40058883.0,9990204617.0,0.0040098160684149675
2019-03-19,7.0574910283825245,7.257545892179195,6.84632200548604,6.857436164585855,71139649.0,9990204617.0,0.007120940133592862
2019-03-20,6.790751209986965,6.84632200548604,6.724066255388075,6.812979528186594,36068150.0,9990204617.0,0.0036103514775487205
2019-03-21,6.812979528186594,6.879664482785485,6.768522891787335,6.8240936872864095,39959883.0,9990204617.0,0.003999906361477481
2019-03-22,6.80186536908678,6.857436164585855,6.724066255388075,6.8240936872864095,26206259.0,9990204617.0,0.0026231954203826493
2019-03-25,6.735180414487889,6.80186536908678,6.690723778088629,6.71295209628826,24168832.0,9990204617.0,0.002419252950922817
2019-03-26,6.724066255388075,6.768522891787335,6.51289723249159,6.546239709791035,27274268.0,9990204617.0,0.00273010103853011
2019-03-27,6.601810505290111,6.62403882348974,6.457326436992514,6.501783073391774,16637774.0,9990204617.0,0.0016654087316377937
2019-03-28,6.51289723249159,6.5906963461902945,6.457326436992514,6.479554755192145,16835585.0,9990204617.0,0.0016852092269813417
2019-03-29,6.46844059609233,6.64626714168937,6.457326436992514,6.635152982589554,22168600.0,9990474536.0,0.002218973675386184
