date,open,high,low,close,volume,outstanding_share,turnover,r_1,r_5,r_10,rsi_5,rsi_14,K,D,J
2009-03-18,7.23,7.29,7.15,7.18,36339780.0,616038405.0,0.058989471606076246,-0.002777777777777842,0.005602240896358549,-0.008287292817679627,53.615362992384036,50.030811609849515,47.99083036982407,44.636637822018415,54.69921546543537
2009-03-19,7.18,7.39,7.13,7.36,43281888.0,616038405.0,0.07025842487855932,0.025069637883008443,0.0469416785206259,0.010989010989010999,66.42962504710285,53.6940343980901,58.66055357988273,49.31127640797319,77.35910792370181
2009-03-20,7.35,7.38,7.2,7.28,34762368.0,616038405.0,0.056428897480831575,-0.010869565217391313,0.045977011494252915,-0.01221166892808682,57.59070282442309,51.87386499645614,62.63644748462771,53.753000100191365,80.40334225350041
2009-03-23,7.3,7.6,7.23,7.55,53265688.0,616038405.0,0.08646488200682878,0.037087912087912026,0.08321377331420374,0.0442600276625172,72.83777922020474,57.153020392171214,73.00763165641848,60.17121061893374,98.68047373138796
2009-03-25,7.54,7.54,7.15,7.16,39856596.0,616038405.0,0.06469823257204232,-0.0516556291390728,-0.00555555555555556,-0.02319236016371077,44.16720969032004,48.82222357609994,63.67175443761234,61.33805855849327,68.33914619585047
2009-03-26,7.21,7.49,7.21,7.43,38841128.0,616038405.0,0.0630498483288554,0.03770949720670385,0.034818941504178275,0.04061624649859945,58.35346248077307,53.83880889287414,68.69783629174157,63.791317802909376,78.51087326940595
2009-03-27,7.5,7.78,7.5,7.57,57578668.0,616038405.0,0.09346603642349213,0.01884253028263803,0.02853260869565217,0.07681365576102418,64.24221444050445,56.23437876391213,71.98903371830392,66.52388977470756,82.91932160549663
2009-03-30,7.6,8.12,7.6,7.85,62169180.0,616038405.0,0.100917701713743,0.036988110964332806,0.07829670329670321,0.12787356321839075,73.58116430961229,60.634478531271064,73.88800594994366,68.97859516645293,83.70682751692513
2009-03-31,7.64,7.85,7.55,7.82,43008244.0,616038405.0,0.06981422529980091,-0.003821656050955333,0.03576158940397357,0.1219512195121952,71.09439207408747,59.93915338246611,72.49099386561903,70.14939473284164,77.17419213117381
2009-04-01,7.88,7.95,7.73,7.82,41441304.0,616038405.0,0.06727065011474406,0.0,0.09217877094972068,0.08611111111111112,71.09439207408747,59.93915338246611,71.55965247606929,70.61948064725087,73.43999613370613
2009-04-02,7.87,7.92,7.66,7.69,41562352.0,616038405.0,0.06746714435766386,-0.016624040920716097,0.03499327052489915,0.07103064066852377,57.8553886809496,56.673004396510784,66.26313601497405,69.16736576982527,60.45467650527161
2009-04-03,7.7,7.97,7.6,7.66,43934740.0,616038405.0,0.07131818348240805,-0.0039011703511053638,0.011889035667106982,0.040760869565217364,54.90602796798072,55.915783849331554,61.701197205859,66.67864291516986,51.746305787237304
2009-04-07,7.66,7.71,7.5,7.67,29780526.0,616038405.0,0.048341995820861204,0.0013054830287205987,-0.022929936305732448,0.05357142857142853,55.84394220177721,56.12621724474161,59.00354727813282,64.12027770282418,48.77008642875009
2009-04-08,7.67,7.67,7.21,7.26,35190848.0,616038405.0,0.05712443853236715,-0.05345501955671449,-0.07161125319693101,-0.03841059602649007,27.030582207168607,46.35596630698687,41.16720001692371,56.469251807524024,10.563096435723068
2009-04-09,7.24,7.37,7.18,7.36,24537120.0,616038405.0,0.039830503749194016,0.013774104683195666,-0.0588235294117647,0.02793296089385477,36.94887318310007,48.7015194312115,33.82777873468675,48.922094116578265,3.6391479709037355
2009-04-10,7.4,7.94,7.29,7.72,56451320.0,616038405.0,0.09163604012642686,0.04891304347826079,0.0039011703511052484,0.03903095558546434,60.87809146040614,56.13700468501377,41.70078866000395,46.51499229772016,32.07238138457153
2009-04-13,7.76,7.8,7.65,7.72,45850584.0,616038405.0,0.07442812595425767,0.0,0.007832898172323709,0.019815059445178265,60.87809146040614,56.13700468501377,50.58533589991825,47.87177349845286,56.012460702849026
2009-04-14,7.72,7.95,7.54,7.84,57691408.0,616038405.0,0.09364904449423084,0.015544041450777216,0.02216427640156453,-0.0012738853503184442,67.33490637400483,58.464416541444045,61.57165853243496,52.43840184311356,79.83817191107777
2009-04-15,7.78,7.86,7.61,7.77,38382568.0,616038405.0,0.062305479152716135,-0.008928571428571465,0.0702479338842975,-0.006393861892583211,60.10198228519664,56.57847733260443,65.94228712288913,56.93969693637209,83.9474674959232
2009-04-16,7.82,8.55,7.81,8.5,158514816.0,616038405.0,0.25731320436101707,0.09395109395109401,0.15489130434782603,0.08695652173913039,83.37762217088023,68.12586958254545,76.07831306976061,63.3192356475016,101.59646791427863
2009-04-17,8.45,9.35,8.2,9.27,217948848.0,616038405.0,0.3537910075590174,0.0905882352941176,0.20077720207253885,0.20546163849154736,90.60447528558352,75.52072868892034,82.82333006494025,69.82060045331448,108.82878928819179
2009-04-28,8.34,8.69,8.34,8.34,106677016.0,616038405.0,0.17316617784568156,-0.10032362459546923,0.08031088082901557,0.08877284595300257,54.700146909464905,58.01411536055855,73.0342937760124,70.89183156088046,77.31921820627628
2009-04-29,8.1,8.42,8.01,8.29,71141480.0,616038405.0,0.11548221575568815,-0.005995203836930541,0.05739795918367338,0.08083441981747057,53.28119338844656,57.24577936588305,65.7402204282479,69.17462785000295,58.8714055847378
2009-04-30,8.3,9.1,8.22,8.69,86426360.0,616038405.0,0.14029378574214055,0.048250904704463256,0.11840411840411841,0.19696969696969693,62.90408800771651,61.62449081204592,66.48053530167982,68.2765970005619,62.88841190391565
2009-05-04,8.756428075052339,9.00804957146189,8.494741718786408,8.786622654621487,55514864.0,616038405.0,0.09011591412064643,0.01111883252261078,0.03372031230841026,0.193834599812702,65.0761164480269,62.62036850636577,67.27841680556716,67.943870268897,65.94750987890748
2009-05-05,8.80675237433425,9.25967106787144,8.766492934908722,8.987919851749126,63894484.0,616038405.0,0.10371834528725526,0.022909507445589797,-0.030429357955865533,0.16423832276543088,69.69671226111942,64.67698388780167,71.51746851032519,69.1350696827064,76.28226616556276
2009-05-06,9.078503590456563,9.883692378967124,9.068438730600182,9.883692378967124,122910320.0,616038405.0,0.19951730119812905,0.09966405375139979,0.18509500946848015,0.2802710335449643,82.54363797521202,72.04730546244949,81.01164567355013,73.09392834632098,96.84708032800845
2009-05-07,10.185638174658584,10.870048644892561,10.064859856382,10.870048644892561,140591600.0,616038405.0,0.22821888839868676,0.09979633401222006,0.31122420324397615,0.38648579654241855,88.97622701531495,77.5917429138055,87.3410971157001,77.84298460278069,106.33732214153889
2009-05-08,10.870048644892561,11.453810516562717,10.326546212647932,10.698946027334067,133881968.0,616038405.0,0.21732730770251246,-0.015740740740740777,0.23117905953211362,0.37695573067362514,82.392769655198,74.81934698614697,84.2542464804917,79.98007189535103,92.80259565077304
2009-05-11,10.5681028492011,10.990826963169145,10.16550845494582,10.31648135279155,95549504.0,616038405.0,0.1551031611413902,-0.035747883349012285,0.17411225658648324,0.2137036885637118,68.27714551901856,68.89366434730707,78.49439369249876,79.48484582773361,76.51348942202907
2009-05-12,10.16550845494582,10.709010887190448,10.115184155663911,10.698946027334067,64274144.0,616038405.0,0.10433463803283498,0.03707317073170738,0.19036954087346034,0.1541473600144625,73.87240712596036,71.33828424823159,78.35644419835748,79.1087119512749,76.85190869252264
2009-05-13,10.729140606903213,10.779464906185122,10.366805652073461,10.41712995135537,57876004.0,616038405.0,0.09394869464347763,-0.026340545625587984,0.053971486761710825,0.2490563490833778,63.548626776619834,67.15062199980281,74.88511133566737,77.70084507940572,69.25364384819068
2009-05-14,10.246027333796876,10.346675932360695,10.115184155663911,10.26615705350964,44085520.0,616038405.0,0.07156294095008574,-0.014492753623188541,-0.05555555555555575,0.23837841417486613,58.11044240249473,64.95097704721891,69.87805608318867,75.09324874733338,59.447670754899264
2009-05-15,10.26615705350964,10.447324530924517,10.044730136669237,10.155443595089437,40957620.0,616038405.0,0.0664854977669777,-0.010784313725490184,-0.05079962370649121,0.16863562659257053,53.88360230592281,63.31309655277948,63.813835141601416,71.33344421208939,48.774617000625454
2009-05-18,10.064859856382,11.131735001158493,9.81323835997245,11.0713458420202,96046656.0,616038405.0,0.15591017576249974,0.09018830525272557,0.07317073170731707,0.26002290950744544,73.68052218571536,70.04324546769433,70.5313050029804,71.06606447571974,69.46178605750174
2009-05-19,11.192124160296784,11.655107713690356,10.839854065323413,11.111605281445728,108476312.0,616038405.0,0.1760869308139969,0.0036363636363636173,0.03857008466603943,0.23628219484882418,74.28701185997019,70.30114856229368,70.51813776154978,70.8834222376631,69.78756880932315
2009-05-20,11.02102154273829,11.42361593699357,10.890178364605324,11.02102154273829,59152784.0,616038405.0,0.09602126023295576,-0.008152173913043554,0.057971014492753485,0.1150712830957229,69.76554193933687,68.86458473415513,68.87001533830093,70.21228660454238,66.18547280581802
2009-05-21,10.870048644892561,11.031086402594672,10.427194811211752,10.578167709057482,59811712.0,616038405.0,0.09709088185825038,-0.040182648401826435,0.030392156862745157,-0.026851851851851995,50.85129820313262,62.17536168971253,59.75669510713686,66.72708943874055,45.81590644392949
2009-05-22,10.588232568913863,11.041151262451056,10.5681028492011,10.658686587908537,41251424.0,616038405.0,0.06696242257818326,0.007611798287345346,0.04955401387512389,-0.003762935089369854,53.70389126720905,62.88134425818632,55.138343186178666,62.864174021219924,39.686681516096144
2009-05-25,10.366805652073461,11.151864720871256,10.21583275422773,10.960632383599998,57356016.0,616038405.0,0.09310461090489967,0.028328611898017098,-0.009999999999999986,0.062439024390243916,63.605482937138,65.48310227201569,57.523922779856825,61.0840902740989,50.40358779137267
2009-05-26,10.950567523743617,11.463875376419098,10.870048644892561,10.880113504748943,65208752.0,616038405.0,0.10585176422564109,-0.0073461891643709434,-0.020833333333333263,0.01693320790216368,59.372699365272474,64.19098446082319,57.657114275824426,59.94176494134075,53.08781294479178
2009-05-27,10.950567523743617,11.0713458420202,10.678816307621302,10.809659485754269,34549184.0,616038405.0,0.056082841133906255,-0.0064754856614246134,-0.01917808219178068,0.037681159420289864,55.34438685627523,63.019224489497326,56.47086306912887,58.78479765060346,51.84299390617967
2009-06-01,10.870048644892561,11.17199444058402,10.81972434561065,10.980762103312763,43125676.0,616038405.0,0.0700048497788056,0.015828677839851063,0.038058991436727065,0.0696078431372551,62.971109519404585,64.70430969830502,58.776568093444766,58.7820544648839,58.765595350566485
2009-06-02,11.131735001158493,11.47394023627548,10.870048644892561,11.363226777855278,75316728.0,616038405.0,0.12225979320234101,0.03483043079743344,0.0661000944287064,0.1189296333002974,74.93317013622054,68.19318461142112,65.75780530238976,61.10730474405252,75.05880641906423
2009-06-03,11.22231873986593,11.715496872828648,11.192124160296784,11.343097058142513,63948504.0,616038405.0,0.10380603462538995,-0.0017714791851196436,0.034894398530762066,0.024545454545454457,73.37375249801936,67.813249564034,68.89446527989293,63.703024922665996,79.27734599434679
2009-06-04,11.262578179291458,11.27264303914784,10.870048644892561,11.000891823025526,52615972.0,616038405.0,0.08541021399469405,-0.030168589174800278,0.011100832562442124,-0.009963768115942016,50.87524230864434,61.5365002648854,63.37930794945883,63.595119264930275,62.94768531851594
2009-06-05,11.0713458420202,11.27264303914784,10.930437804030852,11.02102154273829,37650768.0,616038405.0,0.06111756620108774,0.0018298261665140908,0.01955307262569818,0.0,51.958399748910175,61.76071582200018,60.14996368890095,62.446734072920506,55.55642292086182
2009-06-08,11.081410701876582,11.27264303914784,10.76940004632874,10.880113504748943,32778028.0,616038405.0,0.05320776713588173,-0.012785388127853735,-0.009165902841429912,0.028544243577545297,43.55528849046667,59.160946686647584,54.865076463741595,59.919514869860876,44.75619965150304
2009-06-09,10.76940004632874,10.900243224461706,10.336611072504313,10.759335186472358,43641108.0,616038405.0,0.07084153787457456,-0.011100832562442287,-0.05314437555358728,0.009442870632672367,37.122682874740846,56.94815753296127,46.79569574468418,55.54490849480199,29.297270244448583
2009-06-10,10.739205466759595,10.739205466759595,10.527843409775572,10.66875144776492,33348216.0,616038405.0,0.05413333930049377,-0.008419083255378773,-0.05944986690328294,-0.02662993572084479,32.60787015207735,55.2782024949859,39.22632757674812,50.10538152211737,17.46821968600962
2009-06-11,10.688881167477684,10.849918925179795,10.558037989344719,10.648621728052156,25570534.0,616038405.0,0.041508019293050404,-0.0018867924528302618,-0.0320219579139982,-0.02127659574468094,31.54227817596839,54.8929778519973,33.69346412659121,44.63474239027532,11.810907599222986
2009-06-12,10.5681028492011,10.759335186472358,10.26615705350964,10.376870511929843,29148442.0,616038405.0,0.04731594940091438,-0.025519848771266448,-0.058447488584474745,-0.040037243947858465,20.330735398543183,49.843070723728005,25.00860571402381,38.09269683152482,-1.15957652097822
2009-06-15,10.376870511929843,10.547973129488337,10.31648135279155,10.51777854991919,16511536.0,616038405.0,0.026802770518828286,0.013579049466537185,-0.033302497687326696,-0.04216315307057763,35.248295895527335,52.29377338151633,22.45944084638624,32.881611503145294,1.615099532868129
2009-06-16,10.41712995135537,10.638556868195774,10.366805652073461,10.46745425063728,16353029.0,616038405.0,0.026545470001987943,-0.004784688995215244,-0.027128157156220748,-0.07883082373782109,32.529154703579636,51.32916608594365,21.639627230924184,29.134283412404926,6.650314867962692
2009-06-17,10.46745425063728,10.547973129488337,10.31648135279155,10.51777854991919,22042488.0,616038405.0,0.0357810289441289,0.00480769230769224,-0.014150943396226547,-0.07275953859804793,38.46304669428972,52.27717279200576,22.75975148728279,27.009439437364215,14.260375587119952
2009-06-18,10.558037989344719,10.81972434561065,10.477519110493663,10.71907574704683,34201992.0,616038405.0,0.05551925289463081,0.019138755980861313,0.006616257088846888,-0.025617566331198563,57.25821279006277,55.97138878087915,30.173167658188554,28.064015510972332,34.39147195262099
2009-06-19,10.688881167477684,10.739205466759595,10.386935371786224,10.497648830206426,25138312.0,616038405.0,0.04080640394489691,-0.02065727699530514,0.011639185257031946,-0.047488584474885756,40.3236850545258,51.269894505411024,32.284757274771245,29.470929432238638,37.912412959836466
2009-06-22,10.5681028492011,10.809659485754269,10.46745425063728,10.497648830206426,23044584.0,616038405.0,0.03740770674841287,0.0,-0.00191387559808603,-0.035152636447733636,40.323685054525804,51.269894505411024,34.74156232111193,31.227807061863068,41.76907283960965
2009-06-24,10.578167709057482,10.749270326615976,10.51777854991919,10.678816307621302,25603302.0,616038405.0,0.041561210781980384,0.017257909875359533,0.020192307692307714,-0.007483629560336724,56.69663126068597,54.86723050510033,46.724259938212626,36.39329135397959,67.38619710667868
2009-06-25,10.759335186472358,10.950567523743617,10.66875144776492,10.92037294417447,39729124.0,616038405.0,0.06449131040783082,0.02262016965127243,0.038277511961722625,0.023584905660377357,70.2846135020635,59.19280517780164,63.0122517235143,45.26627814382449,98.50419888289392
2009-06-26,10.930437804030852,10.980762103312763,10.658686587908537,10.688881167477684,27752338.0,616038405.0,0.0450496880953388,-0.02119815668202774,-0.002816901408450731,0.003780718336483912,51.08304609497114,53.86487233373731,60.69503650254483,50.409197596731275,81.26671431417194
2009-06-29,10.71907574704683,10.76940004632874,10.457389390780898,10.709010887190448,28902172.0,616038405.0,0.04691618536347584,0.0018832391713748378,0.020134228187919483,0.03200775945683798,52.49376095988357,54.2504954487147,60.1603273653329,53.65957418626515,73.16183372346839
2009-06-30,10.71907574704683,10.71907574704683,10.46745425063728,10.487583970350045,18764016.0,616038405.0,0.030459165934630324,-0.020676691729323283,-0.0009587727708532604,-0.002870813397129045,37.588550464488556,49.362755463299585,48.69274349608053,52.00396395620361,42.07030257583436
2009-07-01,10.427194811211752,10.66875144776492,10.407065091498987,10.497648830206426,20433304.0,616038405.0,0.03316888011227157,0.0009596928982725054,-0.01696512723845428,0.0028846153846154117,38.579454115370275,49.58509940652502,38.67651826292373,47.56148205844365,20.906590671883876
2009-07-02,10.507713690062808,10.809659485754269,10.427194811211752,10.66875144776492,40126584.0,616038405.0,0.06513649745586884,0.016299137104506273,-0.02304147465437788,0.01435406698564607,54.07415639727671,53.336281819872596,41.603554548163835,45.57550622168371,33.65965120112409
2009-07-03,10.578167709057482,10.678816307621302,10.477519110493663,10.51777854991919,30775820.0,616038405.0,0.049957632105745095,-0.014150943396226547,-0.01600753295668554,-0.01877934272300476,42.303552309084836,49.81427567520316,34.168451570120894,41.77315467116277,18.95904536803714
2009-07-06,10.537908269631956,10.648621728052156,10.41712995135537,10.547973129488337,29158342.0,616038405.0,0.047332019827562535,0.0028708133971293826,-0.015037593984962325,0.004793863854266641,45.28127972755609,50.518042712284974,30.96610221633799,38.17080385288785,16.556698943238274
2009-07-07,10.618427148483011,11.52426453555739,10.618427148483011,11.232383599722313,88604992.0,616038405.0,0.14383030551479983,0.06488549618320609,0.07101727447216895,0.06999041227229157,77.77730554268905,63.13674613771539,45.26869276885001,40.53676682487524,54.73254465679956
2009-07-08,11.0713458420202,11.131735001158493,10.799594625897887,11.010956682881908,44988136.0,616038405.0,0.07302813531568701,-0.01971326164874565,0.04889741131351865,0.031102733270499488,62.71505386606727,57.984700155220395,48.1971465305847,43.0902267267784,58.41098613819733
2009-07-09,10.92037294417447,11.363226777855278,10.870048644892561,11.202189020153167,42820584.0,616038405.0,0.06950960143467029,0.0173674588665449,0.050000000000000024,0.02580645161290325,69.16212403126943,60.94851260462881,55.85515474411358,47.34520273255679,72.87505876722715
2009-07-10,11.27264303914784,11.52426453555739,11.121670141302111,11.232383599722313,41438716.0,616038405.0,0.06726644907795967,0.0026954177897574377,0.06794258373205761,0.05084745762711879,70.1798171674136,61.411378152318896,61.861394454033736,52.18393330638244,81.21631674933633
2009-07-13,11.252513319435076,11.735626592541413,11.242448459578695,11.443745656706334,53172432.0,616038405.0,0.08631350183435398,0.018817204301075127,0.08492366412213724,0.0686090225563909,76.8613780672569,64.57650692582266,67.25103064612347,57.20629908629612,87.34049376577816
2009-07-14,11.484005096131863,11.52426453555739,11.252513319435076,11.463875376419098,38332984.0,616038405.0,0.06222499066434015,0.0017590149516271572,0.020609318996415698,0.0930902111324376,77.46254248102574,64.8720226834599,71.29712475644871,61.90324097634699,90.08489231665214
2009-07-15,11.453810516562717,11.463875376419098,11.27264303914784,11.32296733842975,36869408.0,616038405.0,0.05984920371969342,-0.01229148375768219,0.02833638025594155,0.07861936720997124,63.114491399509,61.03369834804736,70.43217986307775,64.74622060525725,81.80409837871875
2009-07-16,11.353161917998895,11.443745656706334,11.161929580727637,11.232383599722313,40217864.0,616038405.0,0.06528467003611568,-0.007999999999999919,0.0026954177897574377,0.052830188679245334,54.93748352813478,58.63200193006577,67.56547359828593,65.68597160293348,71.32447758899085
2009-07-17,11.192124160296784,11.383356497568043,11.081410701876582,11.151864720871256,28439204.0,616038405.0,0.04616466078928959,-0.007168458781362127,-0.007168458781362127,0.060287081339712986,48.0242196211681,56.50358555216185,60.95956498143983,64.11050272910227,54.657689486114975
2009-07-20,11.202189020153167,11.67523743340312,11.202189020153167,11.514199675701008,58529724.0,616038405.0,0.09500986225039006,0.03249097472924187,0.006156552330694817,0.09160305343511435,69.56641657611787,63.01078579898952,66.08773866146163,64.76958137322205,68.72405323794078
2009-07-21,11.514199675701008,11.514199675701008,10.97069724345638,11.041151262451056,48169032.0,616038405.0,0.07819160560290069,-0.04108391608391591,-0.036874451273046414,-0.017025089605734716,41.49786133877091,52.060424284441915,50.64763972779615,60.06226749141342,31.81838420056158
2009-07-22,11.081410701876582,11.232383599722313,10.980762103312763,11.081410701876582,28613912.0,616038405.0,0.046448259991193244,0.003646308113035371,-0.021333333333333378,0.006398537477148087,43.90561452830288,52.812032723723426,38.58965455537286,52.90472984606657,9.959503973985434
2009-07-23,11.131735001158493,11.252513319435076,10.990826963169145,11.182059300440402,27207224.0,616038405.0,0.0441648179385829,0.009082652134423283,-0.004480286738351349,-0.001796945193171678,50.29801506164014,54.723196529638614,34.936962686038044,46.91547412605707,10.97993980599999
2009-07-24,11.252513319435076,11.42361593699357,10.900243224461706,11.131735001158493,36873428.0,616038405.0,0.05985572928687782,-0.004500450045004437,-0.0018050541516244597,-0.00896057347670254,46.953791740114994,53.555248893076325,33.24801841406869,42.35965555539428,15.024744131417492
2009-07-27,11.17199444058402,11.373291637711661,11.061280982163819,11.353161917998895,39832812.0,616038405.0,0.06465962458947669,0.019891500904158945,-0.013986013986014068,-0.007915567282321975,61.15780043171495,57.820911166987344,41.64586508989854,42.12172540022904,40.69414446923756
2009-07-28,11.333032198286132,12.490491081770063,11.232383599722313,12.490491081770063,110159768.0,616038405.0,0.1788196435577746,0.10017730496453923,0.13126709206927978,0.08955223880597021,85.71549418573181,72.03035822532985,61.09724339326569,48.4468980645746,86.39793405064788
2009-07-29,12.379777623349861,12.73204771832323,11.252513319435076,11.584653694695682,87720245.0,616038405.0,0.14239411745766078,-0.07252215954875112,0.04541326067211626,0.02311111111111107,52.604101401206094,55.88279905071672,53.18570804972292,50.02650139295737,59.50412136325403
2009-07-30,11.82621033124885,12.02750752837649,11.27264303914784,11.906729210099906,51326660.0,616038405.0,0.08331730551766492,0.02780191138140748,0.06480648064806478,0.06003584229390668,59.5489856828235,59.370394245096904,53.772157014833596,51.27505326691612,58.76636451066855
2009-07-31,11.856404910817995,12.913215195738106,11.755756312254176,12.78237201760514,124885992.0,616038405.0,0.20272436099174693,0.07354184277261196,0.1482820976491861,0.1462093862815884,72.99611929597208,67.00690739255782,67.01477134322239,56.52162595901821,88.00106211163077
2009-08-03,12.671658559184937,12.883020616168961,12.379777623349861,12.772307157748758,79300624.0,616038405.0,0.1287267536510163,-0.0007874015748031108,0.1250000000000001,0.10926573426573427,72.64912570246416,66.85137234963547,75.67651422881494,62.906588715617126,101.21636525521056
2009-08-04,12.802501737317906,12.862890896456195,12.22880472550413,12.470361362057298,46291540.0,616038405.0,0.07514391898992076,-0.023640661938534223,-0.0016116035455278625,0.12944393801276194,61.65799547607917,62.18778909394635,76.45100948587664,67.42139563903697,94.51023717955599
2009-08-05,12.460296502200917,12.671658559184937,12.0778318276584,12.22880472550413,39248388.0,616038405.0,0.06371094347599968,-0.01937046004842619,0.05560382276281496,0.10354223433242508,53.555544685494056,58.66211783296485,72.9673396572511,69.27004364510836,80.36193168153659
2009-08-06,12.158350706509456,12.73204771832323,11.97718322909458,12.258999305073276,50384076.0,616038405.0,0.08178723208011682,0.002469135802469159,0.029585798816568077,0.09630963096309632,54.489990140714276,58.975213977298424,70.20286411932683,69.5809838031812,71.44662475161812
2009-08-07,12.319388464211569,12.440166782488152,11.484005096131863,11.645042853833974,42181704.0,616038405.0,0.06847252323497591,-0.050082101806239725,-0.08897637795275583,0.04611211573236885,36.05327918391494,50.58547262483541,54.98554214741549,64.71583658459264,35.524953273061186
2009-08-10,11.929364431896222,11.99007366564633,11.251444655020014,11.413335945020304,25496536.0,616038405.0,0.04138790015859482,-0.01989747154407286,-0.10639982236130201,0.005300199843535335,31.09068819866414,47.82056967459356,39.90439360459478,56.445355591260025,6.822469631264283
2009-08-11,11.494281590020448,11.6359364687707,11.382981328145249,11.625818263145682,29129900.0,616038405.0,0.04728585062809518,0.018617021276595754,-0.06772402774800489,-0.06922648701029664,40.48161909094649,50.49289954951632,34.112461803089694,49.00105766186992,4.335270085529231
2009-08-12,11.595463646270629,11.595463646270629,10.826480018769258,10.856834635644313,28474844.0,616038405.0,0.04622251432522295,-0.06614447345517847,-0.11219167536451584,-0.0628261386341327,25.042715346669596,42.0912987742639,23.226523315357753,40.40954621303254,-11.139522479991825
2009-08-13,10.856834635644313,10.998489514394565,10.543170261268756,10.684825140019008,25320196.0,616038405.0,0.04110165177120735,-0.015843429636533023,-0.12840967895338817,-0.10262298306443514,22.629586325915696,40.46920335432387,17.502353695797296,32.77381537395413,-13.040569660516368
2009-08-14,10.684825140019008,10.846716430019296,10.128323830643017,10.199151270018143,25010800.0,616038405.0,0.04059941684966865,-0.0454545454545455,-0.1241636979755545,-0.20209243980922556,16.886541893236313,36.22435891716025,12.531595367110764,26.02640870500634,-14.45803130868039
2009-08-17,10.178914858768108,10.178914858768108,9.187330707516344,9.248039941266452,29216416.0,616038405.0,0.04742628992424588,-0.09325396825396823,-0.18971631205673758,-0.2759303525161614,10.415793146065653,29.662632555789003,8.925286243005178,20.326034551005954,-13.876210372996372
2009-08-18,9.1063850625162,9.571822521267029,9.1063850625162,9.490876876266885,22122228.0,616038405.0,0.03591046892604041,0.026258205689278023,-0.18363794604003472,-0.2389252724348377,20.17763579483642,32.99967981186593,9.485101549379939,16.71239021713062,-4.969475786121421
2009-08-19,9.490876876266885,9.86525048439255,9.126621473766235,9.248039941266452,29835616.0,616038405.0,0.048431422063694225,-0.025586353944563017,-0.1481826654240447,-0.24374947929465746,17.758713762163595,31.395586841306496,7.739759297586068,13.721513243949103,-4.223748595140002
2009-08-20,9.278394558141505,9.683122783142226,9.268276352516487,9.642649960642153,23998750.0,616038405.0,0.0389565809618639,0.0426695842450765,-0.09753787878787888,-0.21342275004032105,33.86353617516568,36.77399320356777,11.35866994108076,12.933898809659656,8.208212203922969
2009-08-21,9.673004577517208,9.855132278767531,9.521231493141938,9.824777661892478,26469912.0,616038405.0,0.042967957492844946,0.018887722980063047,-0.03670634920634917,-0.1563124511252613,40.57688719101482,39.14530272988802,17.03911329405384,14.302303637791052,22.51273260657942
2009-08-24,9.875368690017568,9.895605101267604,9.6122953437671,9.814659456267458,23419356.0,616038405.0,0.038016064923744486,-0.0010298661174048928,0.06126914660831494,-0.14007092198581575,40.292857357482546,39.05766100783402,20.84450371365105,16.48303699641105,29.56743714813105
2009-08-25,9.794423045017423,9.794423045017423,9.167094296266308,9.379576614391686,27198800.0,616038405.0,0.0441511434664532,-0.04432989690721632,-0.01172707889125808,-0.19321148825065274,29.277516606396546,35.38865485234979,18.70917003369964,17.225081342173915,21.67734741675109
2009-08-26,9.349221997516631,9.86525048439255,9.217685324391397,9.753950222517352,27706492.0,616038405.0,0.04497526741047906,0.03991370010787483,0.05470459518599562,-0.10158434296365328,45.34772179030103,40.56257965856904,24.875880797660226,19.77534782733602,35.076946738308635
2009-08-27,9.622413549392117,9.915841512517641,9.541467904391974,9.774186633767387,24426460.0,616038405.0,0.03965087209132684,0.0020746887966804468,0.013641133263378838,-0.08522727272727279,46.17412745002208,40.83836074864039,37.33863751290554,25.629777722525862,60.75635709366491
2009-08-28,9.693240988767243,9.794423045017423,9.359340203141649,9.399813025641722,18095596.0,616038405.0,0.029374136179058513,-0.03830227743271218,-0.04325437693099899,-0.07837301587301586,34.21124913042796,37.38269629364091,36.97575834193701,29.41177126232958,52.10373250115187
2009-08-31,9.217685324391397,9.308749175016558,8.64094760376537,8.671302220640426,24195692.0,616038405.0,0.039276272069433724,-0.07750269106566199,-0.1164948453608246,-0.06236323851203501,20.985933123519686,31.752135415372706,25.444156354942162,28.08923295986711,20.15400314509226
2009-09-01,8.570120164390246,8.762366071265587,8.458819902515048,8.580238370015264,13546005.0,616038405.0,0.02198889694222879,-0.010501750291715232,-0.08522114347357064,-0.09594882729211093,19.790529504059876,31.121132842854024,19.740548681072568,25.306338200268932,8.608969642679838
2009-09-02,8.560001958765229,8.75224786564057,8.479056313765085,8.671302220640426,10900167.0,616038405.0,0.01769397315415749,0.010613207547169757,-0.11099585062240665,-0.06236323851203501,25.122040346396858,32.56435240722681,18.02147689849282,22.878051099676895,8.308328496124673
2009-09-03,8.721893248765515,9.25815814689147,8.620711192515335,9.136739679391253,20601912.0,616038405.0,0.03344257733411929,0.05367561260210026,-0.06521739130434787,-0.05246589716684156,47.4418343485134,39.53755269423908,27.523577191587776,24.426559796980523,33.71761198080228
2009-09-04,9.126621473766235,9.490876876266885,9.015321211891038,9.29863096939154,23640160.0,616038405.0,0.03837449062936263,0.017718715393133952,-0.010764262648008725,-0.053553038105046476,53.47191993645748,41.792160074621165,37.562014424021434,28.80504467266083,55.075953926742635
